geometry,elevation,vapor pressure,precipitation,sand,clay,silt,SR,temp,water storage
"POLYGON ((-98.64071 40.002493, -98.6164139993994 40.002409174065804, -98.613755 40.0024, -98.60416666666455 40.0024356984928, -98.60416666666455 39.9791666666679, -98.64583333333121 39.9791666666679, -98.64583333333121 40.00238517696316, -98.64071 40.002493))",593,15,666.0000033,9.811308089,25.47275093,64.67423884,21,11,19.8006261
"POLYGON ((-98.59334199999999 40.002476, -98.57521899999999 40.00248, -98.56249999999788 40.00230104268831, -98.56249999999788 39.9791666666679, -98.60416666666455 39.9791666666679, -98.60416666666455 40.0024356984928, -98.59334199999999 40.002476))",580,15,668.0000033,9.081955896,25.69152004,65.16999025,21,11,19.47758629
"POLYGON ((-98.56057799999999 40.002274, -98.54318599999999 40.002285, -98.52305299999999 40.002336, -98.5044549849831 40.0023285653691, -98.4996470645029 40.0023266433837, -98.490533 40.002323, -98.47916666666454 40.00233313173194, -98.47916666666454 39.9791666666679, -98.56249999999788 39.9791666666679, -98.56249999999788 40.00230104268831, -98.56057799999999 40.002274))",582,15,671.5010446,8.732970877,26.03724444,65.19024001,21,11,19.64363933
"POLYGON ((-98.43749999999787 40.00237027260093, -98.43749999999787 39.9791666666679, -98.47916666666454 39.9791666666679, -98.47916666666454 40.00233313173194, -98.43749999999787 40.00237027260093))",573,14.99999911,675.9999631,8.697893006,26.13476627,65.13577412,20.99999875,10.99999934,19.74382496
"POLYGON ((-98.4151559145965 40.0023901896909, -98.3958333333312 40.00240741346988, -98.3958333333312 39.9791666666679, -98.43749999999787 39.9791666666679, -98.43749999999787 40.00237027260093, -98.4151559145965 40.0023901896909))",564,15,678.0000034,8.739166642,26.020019,65.19985999,21,11,19.62594342
"POLYGON ((-98.3918540062045 40.002410960565896, -98.35416666666453 40.00244455433884, -98.35416666666453 39.9791666666679, -98.3958333333312 39.9791666666679, -98.3958333333312 40.00240741346988, -98.3918540062045 40.002410960565896))",557,15,680.0000034,8.729030876,26.04820291,65.18412711,21,11,19.65489647
"POLYGON ((-98.31249999999785 40.0024816952078, -98.31249999999785 39.9791666666679, -98.35416666666453 39.9791666666679, -98.35416666666453 40.00244455433884, -98.31249999999785 40.0024816952078))",544,15,681.0000034,8.744011373,26.0065542,65.20738687,21,11,19.61211022
"POLYGON ((-98.27401499999999 40.002516, -98.27083333333118 40.002501729975265, -98.27083333333118 39.9791666666679, -98.31249999999785 39.9791666666679, -98.31249999999785 40.0024816952078, -98.27401499999999 40.002516))",543,15,683.0000035,8.733100905,26.03688443,65.19044344,21,11,19.64326928
"POLYGON ((-98.26821799999999 40.00249, -98.250008 40.002306999999995, -98.22916666666453 40.00242019397316, -98.22916666666453 39.9791666666679, -98.27083333333118 39.9791666666679, -98.27083333333118 40.002501729975265, -98.26821799999999 40.00249))",535,15,687.0000035,8.875901468,25.63986948,65.41216404,21,11,19.23541095
"POLYGON ((-98.21305462840401 40.0025077020801, -98.193483 40.002614, -98.18749999999784 40.002558680053625, -98.18749999999784 39.9791666666679, -98.22916666666453 39.9791666666679, -98.22916666666453 40.00242019397316, -98.21305462840401 40.0025077020801))",524,15,690.0000035,8.86068202,25.68218252,65.38853326,21,11,19.27887968
"POLYGON ((-98.179315 40.002483, -98.172269 40.002438, -98.15684409451629 40.0024451416323, -98.14583333333118 40.00245023954407, -98.14583333333118 39.9791666666679, -98.18749999999784 39.9791666666679, -98.18749999999784 40.002558680053625, -98.179315 40.002483))",514,15,695.0000035,8.834443528,25.75513665,65.3477997,21,11,19.35382554
"POLYGON ((-98.14203099999999 40.002452, -98.10416666666451 40.00225093620786, -98.10416666666451 39.9791666666679, -98.14583333333118 39.9791666666679, -98.14583333333118 40.00245023954407, -98.14203099999999 40.002452))",494,15,699.0000036,12.29630538,25.42512438,62.25120308,21,11,19.76061634
"POLYGON ((-98.099659 40.002227, -98.0872378021247 40.0022659066092, -98.07603399999999 40.002300999999996, -98.06870099999999 40.002355, -98.06249999999784 40.00232938977686, -98.06249999999784 39.9791666666679, -98.10416666666451 39.9791666666679, -98.10416666666451 40.00225093620786, -98.099659 40.002227))",480,15,701.0000036,20.86951856,23.77152146,55.34487741,21,11,19.84173279
"POLYGON ((-98.050057 40.002278, -98.0476868968823 40.0021937459479, -98.04746899999999 40.002185999999995, -98.04276800477001 40.0021912617244, -98.02083333333117 40.002215812737596, -98.02083333333117 39.9791666666679, -98.06249999999784 39.9791666666679, -98.06249999999784 40.00232938977686, -98.050057 40.002278))",474,15,701.9999618,21.08019571,23.72447915,55.18100759,21,11,19.83662952
"POLYGON ((-98.014412 40.002223, -98.01015699999999 40.002153, -98.01014211607801 40.002152984712694, -97.9884393526722 40.002130693812504, -97.9791666666645 40.002121169840144, -97.9791666666645 39.9791666666679, -98.02083333333117 39.9791666666679, -98.02083333333117 40.002215812737596, -98.014412 40.002223))",471,15,704.0000036,23.69453856,23.14069828,53.14745343,21,11,19.77328639
"POLYGON ((-97.972186 40.002114, -97.93749999999783 40.00205901785753, -97.93749999999783 39.9791666666679, -97.9791666666645 39.9791666666679, -97.9791666666645 40.002121169840144, -97.972186 40.002114))",468,14.99999911,704.9999616,22.48604686,23.4105531,54.08747168,20.99999875,10.99999934,19.80256667
"POLYGON ((-97.93182554601101 40.0020500230574, -97.931811 40.00205, -97.89583333333115 40.00208367846385, -97.89583333333115 39.9791666666679, -97.93749999999783 39.9791666666679, -97.93749999999783 40.00205901785753, -97.93182554601101 40.0020500230574))",469,15,708.0000036,25.0022306,22.88341728,52.0940605,21,11,19.71164086
"POLYGON ((-97.876261 40.002102, -97.87038929787329 40.002090450748, -97.85745 40.002064999999995, -97.85416666666448 40.002038314631264, -97.85416666666448 39.9791666666679, -97.89583333333115 39.9791666666679, -97.89583333333115 40.00208367846385, -97.876261 40.002102))",485,15,712.0000036,16.04110696,26.567428,57.3090771,21,11,18.47650385
"POLYGON ((-97.84026402958959 40.0019253206222, -97.83837899999999 40.001909999999995, -97.8328334682074 40.0019410637023, -97.821598 40.002004, -97.8214959564515 40.0020018388567, -97.81942599999999 40.001957999999995, -97.8192617256377 40.0019588122198, -97.81249999999781 40.001992244139046, -97.81249999999781 39.9791666666679, -97.85416666666448 39.9791666666679, -97.85416666666448 40.002038314631264, -97.84026402958959 40.0019253206222))",495,14.00000008,719.0000037,12.37727278,28.05223881,59.46363576,21,11,17.98999977
"POLYGON ((-97.777155 40.002167, -97.77083333333115 40.00197870768661, -97.77083333333115 39.9791666666679, -97.81249999999781 39.9791666666679, -97.81249999999781 40.001992244139046, -97.777155 40.002167))",504,15.00000007,727.0000037,12.38166502,28.06010747,59.45128336,21,11,17.99047334
"POLYGON ((-97.770776 40.001977, -97.77045 40.00198073282439, -97.769204 40.001995, -97.767746 40.001993999999996, -97.76494005158939 40.0019929662681, -97.72916666666447 40.00197978709226, -97.72916666666447 39.9791666666679, -97.77083333333115 39.9791666666679, -97.77083333333115 40.00197870768661, -97.770776 40.001977))",506,15,734.0000038,14.43962838,31.74674965,53.66070033,21,11,18.21184415
"POLYGON ((-97.7070175863979 40.0019716272096, -97.68749999999781 40.001964436788434, -97.68749999999781 39.9791666666679, -97.72916666666447 39.9791666666679, -97.72916666666447 40.00197978709226, -97.7070175863979 40.0019716272096))",503,15,741.0000038,14.98028184,32.71527778,52.13943594,21,11,18.27000046
"POLYGON ((-97.67066206585879 40.0019582335707, -97.64583333333114 40.001949086484586, -97.64583333333114 39.9791666666679, -97.68749999999781 39.9791666666679, -97.68749999999781 40.001964436788434, -97.67066206585879 40.0019582335707))",500,15,746.0000038,14.98028184,32.71527778,52.13943594,21,11,18.27000046
"POLYGON ((-97.62337004943619 40.001940810846996, -97.6140300448094 40.0019373699212, -97.6117671679522 40.0019365362609, -97.60416666666447 40.00193373618076, -97.60416666666447 39.9791666666679, -97.64583333333114 39.9791666666679, -97.64583333333114 40.001949086484586, -97.62337004943619 40.001940810846996))",494,13.99999924,750.9999591,14.98028095,32.71527583,52.13943284,20.99999875,10.99999934,18.26999937
"POLYGON ((-97.59372489205239 40.0019298893548, -97.5624999999978 40.00191838587689, -97.5624999999978 39.9791666666679, -97.60416666666447 39.9791666666679, -97.60416666666447 40.00193373618076, -97.59372489205239 40.0019298893548))",485,14,755.0000039,14.07971246,31.10199519,54.6734128,21,11,18.17312893
"POLYGON ((-97.52083333333113 40.001903035573086, -97.52083333333113 39.9791666666679, -97.5624999999978 39.9791666666679, -97.5624999999978 40.00191838587689, -97.52083333333113 40.001903035573086))",471,14,757.0000039,12.96977189,27.45896659,59.45787359,21,11,18.23165593
"POLYGON ((-97.51530799999999 40.001901, -97.511381 40.001899, -97.51026399999999 40.001835, -97.5005698075154 40.0018787465422, -97.4965638502884 40.00189682404349, -97.4813648502377 40.001965411880796, -97.47916666666445 40.001975331523994, -97.47916666666445 39.9791666666679, -97.52083333333113 39.9791666666679, -97.52083333333113 40.001903035573086, -97.51530799999999 40.001901))",459,14,758.000004,15.79974119,28.6876594,55.35153922,21,11,18.94907165
"POLYGON ((-97.463285 40.002047, -97.444662 40.001957999999995, -97.43749999999778 40.00199153868571, -97.43749999999778 39.9791666666679, -97.47916666666445 39.9791666666679, -97.47916666666445 40.001975331523994, -97.463285 40.002047))",469,13.99999917,759.9999587,14.98028095,32.71527583,52.13943284,20.99999875,10.99999934,18.26999937
"POLYGON ((-97.4351360863004 40.002002608576596, -97.425443 40.002047999999995, -97.41782599999999 40.002024, -97.41583299999999 40.002001, -97.4068490471481 40.0020123428893, -97.39583333333113 40.00202625102359, -97.39583333333113 39.9791666666679, -97.43749999999778 39.9791666666679, -97.43749999999778 40.00199153868571, -97.4351360863004 40.002002608576596))",472,14,763.000004,14.98028184,32.71527778,52.13943594,21,11,18.27000046
"POLYGON ((-97.3691991185285 40.002059878643394, -97.3691985101944 40.0020598794115, -97.369103 40.00206, -97.35416666666444 40.001953352922854, -97.35416666666444 39.9791666666679, -97.39583333333113 39.9791666666679, -97.39583333333113 40.00202625102359, -97.3691991185285 40.002059878643394))",479,14,768.000004,14.98028184,32.71527778,52.13943594,21,11,18.27000046
"POLYGON ((-97.35089599999999 40.00193, -97.35027199999999 40.001976, -97.31249999999778 40.00180960669057, -97.31249999999778 39.9791666666679, -97.35416666666444 39.9791666666679, -97.35416666666444 40.001953352922854, -97.35089599999999 40.00193))",481,14,774.000004,14.98028184,32.71527778,52.13943594,21,11,18.27000046
"POLYGON ((-97.27083333333111 40.00162605658575, -97.27083333333111 39.9791666666679, -97.31249999999778 39.9791666666679, -97.31249999999778 40.00180960669057, -97.27083333333111 40.00162605658575))",477,14,779.0000041,15.50043534,33.72930166,50.5566771,21,11,16.88667382
"POLYGON ((-97.25653979528639 40.001563090656, -97.25592608197451 40.0015603871246, -97.24516899999999 40.001512999999996, -97.24508 40.001467, -97.22916666666444 40.001457698308776, -97.22916666666444 39.9791666666679, -97.27083333333111 39.9791666666679, -97.27083333333111 40.00162605658575, -97.25653979528639 40.001563090656))",478,14,784.0000041,16.38275034,35.44934824,47.87189612,21,11,14.54018646
"POLYGON ((-97.20231 40.001442, -97.20018999999999 40.001549, -97.18749999999777 40.00154968911214, -97.18749999999777 39.9791666666679, -97.22916666666444 39.9791666666679, -97.22916666666444 40.001457698308776, -97.20231 40.001442))",481,14,788.0000041,15.90771819,34.52328735,49.31736364,21,11,15.80351891
"POLYGON ((-97.181775 40.00155, -97.1458333333311 40.001499734491105, -97.1458333333311 39.9791666666679, -97.18749999999777 39.9791666666679, -97.18749999999777 40.00154968911214, -97.181775 40.00155))",471,13.99999917,791.999957,17.70974105,33.08019999,48.99328681,20.99999875,10.99999934,15.61770497
"POLYGON ((-97.14415621153519 40.0014973889855, -97.142448 40.001495, -97.1418920063917 40.00153370841579, -97.137866 40.001813999999996, -97.10416666666443 40.00162640578361, -97.10416666666443 39.9791666666679, -97.1458333333311 39.9791666666679, -97.1458333333311 40.001499734491105, -97.14415621153519 40.0014973889855))",465,14,795.0000042,20.00617233,32.42310975,47.34992742,21,11,14.28233526
"POLYGON ((-97.06249999999775 40.001394459780265, -97.06249999999775 39.9791666666679, -97.10416666666443 39.9791666666679, -97.10416666666443 40.00162640578361, -97.06249999999775 40.001394459780265))",434,14,797.0000042,19.08264914,31.04835118,49.71702109,21,11,16.34280016
"POLYGON ((-97.049663 40.001323, -97.0309466272116 40.0013418553066, -97.03080299999999 40.001342, -97.0294672936045 40.0013494692889, -97.02083333333108 40.001397750516084, -97.02083333333108 39.9791666666679, -97.06249999999775 39.9791666666679, -97.06249999999775 40.001394459780265, -97.049663 40.001323))",410,14,799.0000042,22.47773143,28.42198796,48.95862259,21,11,15.26719489
"POLYGON ((-97.0130921288369 40.0014410394404, -97.010203219208 40.001457194263594, -97.009165 40.001463, -96.98317196535349 40.0014750089875, -96.97916666666441 40.00147685946717, -96.97916666666441 39.9791666666679, -97.02083333333108 39.9791666666679, -97.02083333333108 40.001397750516084, -97.0130921288369 40.0014410394404))",394,14,801.0000042,19.14217915,26.89019688,53.8498834,21,12.00000006,18.70192915
"POLYGON ((-96.93749999999775 40.00149610979671, -96.93749999999775 39.9791666666679, -96.97916666666441 39.9791666666679, -96.97916666666441 40.00147685946717, -96.93749999999775 40.00149610979671))",420,14,804.0000043,23.25616471,31.49375,45.10684881,21,11.00000006,16.92000008
"POLYGON ((-96.9306739945776 40.0014992634652, -96.919197989173 40.0015045654704, -96.9184537619345 40.0015049093093, -96.9164069976229 40.0015058549306, -96.91609299999999 40.001506, -96.89583333333107 40.001473024171666, -96.89583333333107 39.9791666666679, -96.93749999999775 39.9791666666679, -96.93749999999775 40.00149610979671, -96.9306739945776 40.0014992634652))",429,13.99999917,806.9999562,23.25616332,31.49374812,45.10684612,20.99999875,10.99999934,16.91999907
"POLYGON ((-96.880459 40.001447999999996, -96.878253 40.001466, -96.875057 40.001447999999996, -96.873812 40.00145, -96.85416666666441 40.001427183029655, -96.85416666666441 39.9791666666679, -96.89583333333107 39.9791666666679, -96.89583333333107 40.001473024171666, -96.880459 40.001447999999996))",428,14,809.0000043,23.25616471,31.49375,45.10684881,21,11,16.92000008
"POLYGON ((-96.81249999999774 40.00137878949612, -96.81249999999774 39.9791666666679, -96.85416666666441 39.9791666666679, -96.85416666666441 40.001427183029655, -96.81249999999774 40.00137878949612))",418,14,810.999956,23.25616471,31.49375,45.10684881,21,11,16.92000008
"POLYGON ((-96.805768 40.0013709706497, -96.80318811269 40.001367974253, -96.77083333333107 40.00133039596255, -96.77083333333107 39.9791666666679, -96.81249999999774 39.9791666666679, -96.81249999999774 40.00137878949612, -96.805768 40.0013709706497))",404,14,813.0000043,23.25616471,31.49375,45.10684881,21,11,16.92000008
"POLYGON ((-96.7291666666644 40.001282002428944, -96.7291666666644 39.9791666666679, -96.77083333333107 39.9791666666679, -96.77083333333107 40.00133039596255, -96.7291666666644 40.001282002428944))",408,14,815.0000044,23.25616471,31.49375,45.10684881,21,11,16.92000008
"POLYGON ((-96.6956571369541 40.0012430829597, -96.69340766893919 40.0012404703268, -96.6899211168171 40.00123642088901, -96.68749999999773 40.00123360889545, -96.68749999999773 39.9791666666679, -96.7291666666644 39.9791666666679, -96.7291666666644 40.001282002428944, -96.6956571369541 40.0012430829597))",404,14,818.0000044,23.25616471,31.49375,45.10684881,21,11,16.92000008
